"record_id" "month" "day" "year" "plot_id" "species_id" "sex" "hindfoot_length" "weight" "genus" "species" "taxa" "plot_type" "date"
"240" 849 5 6 1978 2 "DM" "M" 36 43 "Dipodomys" "merriami" "Rodent" "Control" 1978-05-06
"241" 914 5 19 1978 2 "DM" "F" NA 41 "Dipodomys" "merriami" "Rodent" "Control" 1978-05-19
"242" 924 5 19 1978 2 "DM" "M" 37 49 "Dipodomys" "merriami" "Rodent" "Control" 1978-05-19
"243" 930 5 19 1978 2 "DM" "M" 36 44 "Dipodomys" "merriami" "Rodent" "Control" 1978-05-19
"244" 1018 6 9 1978 2 "DM" "M" 36 43 "Dipodomys" "merriami" "Rodent" "Control" 1978-06-09
"245" 1061 7 7 1978 2 "DM" "F" 38 46 "Dipodomys" "merriami" "Rodent" "Control" 1978-07-07
"246" 1062 7 7 1978 2 "DM" "F" 37 43 "Dipodomys" "merriami" "Rodent" "Control" 1978-07-07
"247" 1159 8 5 1978 2 "DM" "F" 36 31 "Dipodomys" "merriami" "Rodent" "Control" 1978-08-05
"248" 1183 8 5 1978 2 "DM" "F" 37 47 "Dipodomys" "merriami" "Rodent" "Control" 1978-08-05
"249" 1269 9 4 1978 2 "DM" "F" 38 41 "Dipodomys" "merriami" "Rodent" "Control" 1978-09-04
"250" 1272 9 4 1978 2 "DM" "F" 36 42 "Dipodomys" "merriami" "Rodent" "Control" 1978-09-04
"251" 1277 9 4 1978 2 "DM" "F" 38 47 "Dipodomys" "merriami" "Rodent" "Control" 1978-09-04
"252" 1370 10 8 1978 2 "DM" "F" 36 39 "Dipodomys" "merriami" "Rodent" "Control" 1978-10-08
"253" 1382 10 8 1978 2 "DM" "F" 38 42 "Dipodomys" "merriami" "Rodent" "Control" 1978-10-08
"254" 1461 11 5 1978 2 "DM" "F" 36 38 "Dipodomys" "merriami" "Rodent" "Control" 1978-11-05
"255" 1469 11 5 1978 2 "DM" "F" 38 41 "Dipodomys" "merriami" "Rodent" "Control" 1978-11-05
"256" 1519 12 3 1978 2 "DM" "M" 38 46 "Dipodomys" "merriami" "Rodent" "Control" 1978-12-03
"257" 1529 12 3 1978 2 "DM" "M" 38 38 "Dipodomys" "merriami" "Rodent" "Control" 1978-12-03
"258" 1534 12 3 1978 2 "DM" "F" 37 40 "Dipodomys" "merriami" "Rodent" "Control" 1978-12-03
"259" 1535 12 3 1978 2 "DM" "F" 38 43 "Dipodomys" "merriami" "Rodent" "Control" 1978-12-03
"260" 1539 12 3 1978 2 "DM" "M" 36 49 "Dipodomys" "merriami" "Rodent" "Control" 1978-12-03
"261" 1581 1 29 1979 2 "DM" "F" 38 42 "Dipodomys" "merriami" "Rodent" "Control" 1979-01-29
"262" 1611 1 29 1979 2 "DM" "F" NA 43 "Dipodomys" "merriami" "Rodent" "Control" 1979-01-29
"263" 1644 2 25 1979 2 "DM" "F" 37 44 "Dipodomys" "merriami" "Rodent" "Control" 1979-02-25
"264" 1661 2 25 1979 2 "DM" "F" 35 44 "Dipodomys" "merriami" "Rodent" "Control" 1979-02-25
"265" 1676 3 31 1979 2 "DM" "M" 36 54 "Dipodomys" "merriami" "Rodent" "Control" 1979-03-31
"266" 1692 3 31 1979 2 "DM" "M" 37 45 "Dipodomys" "merriami" "Rodent" "Control" 1979-03-31
"267" 1701 3 31 1979 2 "DM" "F" 36 46 "Dipodomys" "merriami" "Rodent" "Control" 1979-03-31
"268" 1768 4 29 1979 2 "DM" "M" 39 43 "Dipodomys" "merriami" "Rodent" "Control" 1979-04-29
"269" 1839 5 30 1979 2 "DM" "M" 37 50 "Dipodomys" "merriami" "Rodent" "Control" 1979-05-30
"270" 1845 5 30 1979 2 "DM" "F" 36 53 "Dipodomys" "merriami" "Rodent" "Control" 1979-05-30
"271" 1846 5 30 1979 2 "DM" "M" 37 45 "Dipodomys" "merriami" "Rodent" "Control" 1979-05-30
"272" 2014 8 23 1979 2 "DM" "M" 38 49 "Dipodomys" "merriami" "Rodent" "Control" 1979-08-23
"273" 2060 9 23 1979 2 "DM" "F" 35 46 "Dipodomys" "merriami" "Rodent" "Control" 1979-09-23
"274" 2070 9 23 1979 2 "DM" "M" 37 51 "Dipodomys" "merriami" "Rodent" "Control" 1979-09-23
"275" 2122 10 25 1979 2 "DM" "F" 35 35 "Dipodomys" "merriami" "Rodent" "Control" 1979-10-25
"276" 2131 10 25 1979 2 "DM" "F" 37 47 "Dipodomys" "merriami" "Rodent" "Control" 1979-10-25
"277" 2176 11 17 1979 2 "DM" "M" 37 50 "Dipodomys" "merriami" "Rodent" "Control" 1979-11-17
"278" 2181 11 17 1979 2 "DM" "F" 36 49 "Dipodomys" "merriami" "Rodent" "Control" 1979-11-17
"279" 2338 1 16 1980 2 "DM" "F" 36 46 "Dipodomys" "merriami" "Rodent" "Control" 1980-01-16
"280" 2339 1 16 1980 2 "DM" "F" 35 37 "Dipodomys" "merriami" "Rodent" "Control" 1980-01-16
"281" 2340 1 16 1980 2 "DM" "F" 34 42 "Dipodomys" "merriami" "Rodent" "Control" 1980-01-16
"282" 2372 1 16 1980 2 "DM" "F" 36 37 "Dipodomys" "merriami" "Rodent" "Control" 1980-01-16
"283" 2400 1 16 1980 2 "DM" "F" 36 42 "Dipodomys" "merriami" "Rodent" "Control" 1980-01-16
"284" 2456 2 25 1980 2 "DM" "F" 36 48 "Dipodomys" "merriami" "Rodent" "Control" 1980-02-25
"285" 2460 2 25 1980 2 "DM" "F" 37 46 "Dipodomys" "merriami" "Rodent" "Control" 1980-02-25
"286" 2525 2 25 1980 2 "DM" "F" 36 45 "Dipodomys" "merriami" "Rodent" "Control" 1980-02-25
"287" 2555 3 9 1980 2 "DM" "M" NA 42 "Dipodomys" "merriami" "Rodent" "Control" 1980-03-09
"288" 2589 3 9 1980 2 "DM" "F" NA 46 "Dipodomys" "merriami" "Rodent" "Control" 1980-03-09
"289" 2600 3 9 1980 2 "DM" "F" NA 38 "Dipodomys" "merriami" "Rodent" "Control" 1980-03-09
"290" 2622 3 9 1980 2 "DM" "M" NA 43 "Dipodomys" "merriami" "Rodent" "Control" 1980-03-09
"291" 2631 3 9 1980 2 "DM" "M" NA 44 "Dipodomys" "merriami" "Rodent" "Control" 1980-03-09
"292" 2635 3 9 1980 2 "DM" "F" NA 52 "Dipodomys" "merriami" "Rodent" "Control" 1980-03-09
"293" 2643 3 9 1980 2 "DM" "M" NA 43 "Dipodomys" "merriami" "Rodent" "Control" 1980-03-09
"294" 2653 3 9 1980 2 "DM" "M" NA 51 "Dipodomys" "merriami" "Rodent" "Control" 1980-03-09
"295" 2662 3 9 1980 2 "DM" "M" NA 47 "Dipodomys" "merriami" "Rodent" "Control" 1980-03-09
"296" 2667 3 9 1980 2 "DM" "F" NA 46 "Dipodomys" "merriami" "Rodent" "Control" 1980-03-09
"297" 2692 3 9 1980 2 "DM" "M" NA 45 "Dipodomys" "merriami" "Rodent" "Control" 1980-03-09
"298" 2695 3 9 1980 2 "DM" "M" NA 45 "Dipodomys" "merriami" "Rodent" "Control" 1980-03-09
"299" 2701 3 9 1980 2 "DM" "F" NA 49 "Dipodomys" "merriami" "Rodent" "Control" 1980-03-09
"300" 2715 3 9 1980 2 "DM" "F" NA 50 "Dipodomys" "merriami" "Rodent" "Control" 1980-03-09
"301" 2740 3 9 1980 2 "DM" "F" NA 45 "Dipodomys" "merriami" "Rodent" "Control" 1980-03-09
"302" 2790 3 22 1980 2 "DM" "F" NA 59 "Dipodomys" "merriami" "Rodent" "Control" 1980-03-22
"303" 2814 3 22 1980 2 "DM" "F" NA 44 "Dipodomys" "merriami" "Rodent" "Control" 1980-03-22
"304" 2901 4 18 1980 2 "DM" "F" NA 53 "Dipodomys" "merriami" "Rodent" "Control" 1980-04-18
"305" 2902 4 18 1980 2 "DM" "M" NA 48 "Dipodomys" "merriami" "Rodent" "Control" 1980-04-18
"306" 2906 4 18 1980 2 "DM" "M" NA 43 "Dipodomys" "merriami" "Rodent" "Control" 1980-04-18
"307" 2975 5 18 1980 2 "DM" "M" 35 43 "Dipodomys" "merriami" "Rodent" "Control" 1980-05-18
"308" 2981 5 18 1980 2 "DM" "F" 36 56 "Dipodomys" "merriami" "Rodent" "Control" 1980-05-18
"309" 3033 6 2 1980 2 "DM" "F" NA 45 "Dipodomys" "merriami" "Rodent" "Control" 1980-06-02
"310" 3035 6 2 1980 2 "DM" "M" 38 46 "Dipodomys" "merriami" "Rodent" "Control" 1980-06-02
"311" 3099 6 23 1980 2 "DM" "M" 35 42 "Dipodomys" "merriami" "Rodent" "Control" 1980-06-23
"312" 3107 6 23 1980 2 "DM" "F" 35 53 "Dipodomys" "merriami" "Rodent" "Control" 1980-06-23
"313" 3182 7 22 1980 2 "DM" "M" 36 43 "Dipodomys" "merriami" "Rodent" "Control" 1980-07-22
"314" 3236 8 14 1980 2 "DM" "M" 35 42 "Dipodomys" "merriami" "Rodent" "Control" 1980-08-14
"315" 3302 9 8 1980 2 "DM" "M" 35 45 "Dipodomys" "merriami" "Rodent" "Control" 1980-09-08
"316" 3388 10 12 1980 2 "DM" "M" 34 45 "Dipodomys" "merriami" "Rodent" "Control" 1980-10-12
"317" 3454 11 9 1980 2 "DM" "F" 35 38 "Dipodomys" "merriami" "Rodent" "Control" 1980-11-09
"318" 3456 11 9 1980 2 "DM" "F" 36 45 "Dipodomys" "merriami" "Rodent" "Control" 1980-11-09
"319" 3525 11 9 1980 2 "DM" "M" 34 42 "Dipodomys" "merriami" "Rodent" "Control" 1980-11-09
"320" 3547 12 15 1980 2 "DM" "M" 34 48 "Dipodomys" "merriami" "Rodent" "Control" 1980-12-15
"321" 3550 12 15 1980 2 "DM" "F" 37 46 "Dipodomys" "merriami" "Rodent" "Control" 1980-12-15
"322" 3564 12 15 1980 2 "DM" "M" 35 49 "Dipodomys" "merriami" "Rodent" "Control" 1980-12-15
"323" 3566 12 15 1980 2 "DM" "M" 34 47 "Dipodomys" "merriami" "Rodent" "Control" 1980-12-15
"324" 3569 12 15 1980 2 "DM" "M" 34 33 "Dipodomys" "merriami" "Rodent" "Control" 1980-12-15
"325" 3580 12 15 1980 2 "DM" "M" 35 42 "Dipodomys" "merriami" "Rodent" "Control" 1980-12-15
"326" 3738 1 12 1981 2 "DM" "M" 35 47 "Dipodomys" "merriami" "Rodent" "Control" 1981-01-12
"327" 3741 1 12 1981 2 "DM" "M" 37 50 "Dipodomys" "merriami" "Rodent" "Control" 1981-01-12
"328" 3781 1 12 1981 2 "DM" "M" 35 54 "Dipodomys" "merriami" "Rodent" "Control" 1981-01-12
"329" 3790 1 12 1981 2 "DM" "M" 35 41 "Dipodomys" "merriami" "Rodent" "Control" 1981-01-12
"330" 3867 2 1 1981 2 "DM" "M" 37 48 "Dipodomys" "merriami" "Rodent" "Control" 1981-02-01
"331" 3877 2 1 1981 2 "DM" "M" 37 50 "Dipodomys" "merriami" "Rodent" "Control" 1981-02-01
"332" 3889 2 1 1981 2 "DM" "M" 36 48 "Dipodomys" "merriami" "Rodent" "Control" 1981-02-01
"333" 3897 2 1 1981 2 "DM" "M" 37 49 "Dipodomys" "merriami" "Rodent" "Control" 1981-02-01
"334" 3899 2 1 1981 2 "DM" "M" 36 44 "Dipodomys" "merriami" "Rodent" "Control" 1981-02-01
"335" 3901 2 1 1981 2 "DM" "M" 37 39 "Dipodomys" "merriami" "Rodent" "Control" 1981-02-01
"336" 3947 3 9 1981 2 "DM" "M" 35 51 "Dipodomys" "merriami" "Rodent" "Control" 1981-03-09
"337" 3960 3 9 1981 2 "DM" "M" 37 49 "Dipodomys" "merriami" "Rodent" "Control" 1981-03-09
"338" 3979 3 9 1981 2 "DM" "F" 34 51 "Dipodomys" "merriami" "Rodent" "Control" 1981-03-09
"339" 3998 3 9 1981 2 "DM" "F" 36 30 "Dipodomys" "merriami" "Rodent" "Control" 1981-03-09
"340" 4004 3 9 1981 2 "DM" "M" 36 40 "Dipodomys" "merriami" "Rodent" "Control" 1981-03-09
"341" 4198 4 6 1981 2 "DM" "M" NA 50 "Dipodomys" "merriami" "Rodent" "Control" 1981-04-06
"342" 4238 4 6 1981 2 "DM" "M" NA 46 "Dipodomys" "merriami" "Rodent" "Control" 1981-04-06
"343" 4243 4 6 1981 2 "DM" "F" NA 44 "Dipodomys" "merriami" "Rodent" "Control" 1981-04-06
"344" 4251 4 6 1981 2 "DM" "F" NA 47 "Dipodomys" "merriami" "Rodent" "Control" 1981-04-06
"345" 4268 4 6 1981 2 "DM" "F" NA 50 "Dipodomys" "merriami" "Rodent" "Control" 1981-04-06
"346" 4271 4 6 1981 2 "DM" "F" NA 45 "Dipodomys" "merriami" "Rodent" "Control" 1981-04-06
"347" 4276 4 6 1981 2 "DM" "M" NA 46 "Dipodomys" "merriami" "Rodent" "Control" 1981-04-06
"348" 4306 4 6 1981 2 "DM" "M" NA 41 "Dipodomys" "merriami" "Rodent" "Control" 1981-04-06
"349" 4317 4 6 1981 2 "DM" "M" NA 51 "Dipodomys" "merriami" "Rodent" "Control" 1981-04-06
"350" 4320 4 6 1981 2 "DM" "F" NA 46 "Dipodomys" "merriami" "Rodent" "Control" 1981-04-06
"351" 4341 4 6 1981 2 "DM" "M" NA 43 "Dipodomys" "merriami" "Rodent" "Control" 1981-04-06
"352" 4347 4 6 1981 2 "DM" "F" NA 34 "Dipodomys" "merriami" "Rodent" "Control" 1981-04-06
"353" 4452 5 4 1981 2 "DM" "M" 36 48 "Dipodomys" "merriami" "Rodent" "Control" 1981-05-04
"354" 4482 5 4 1981 2 "DM" "M" 37 44 "Dipodomys" "merriami" "Rodent" "Control" 1981-05-04
"355" 4520 6 4 1981 2 "DM" "M" 34 38 "Dipodomys" "merriami" "Rodent" "Control" 1981-06-04
"356" 4548 6 4 1981 2 "DM" "M" 36 44 "Dipodomys" "merriami" "Rodent" "Control" 1981-06-04
"357" 4685 7 8 1981 2 "DM" "M" 37 45 "Dipodomys" "merriami" "Rodent" "Control" 1981-07-08
"358" 4693 7 30 1981 2 "DM" "M" 37 45 "Dipodomys" "merriami" "Rodent" "Control" 1981-07-30
"359" 4714 7 30 1981 2 "DM" "M" 37 45 "Dipodomys" "merriami" "Rodent" "Control" 1981-07-30
"360" 4952 10 26 1981 2 "DM" "F" 37 38 "Dipodomys" "merriami" "Rodent" "Control" 1981-10-26
"361" 5044 11 23 1981 2 "DM" "F" 36 36 "Dipodomys" "merriami" "Rodent" "Control" 1981-11-23
"362" 5063 11 23 1981 2 "DM" "M" 37 44 "Dipodomys" "merriami" "Rodent" "Control" 1981-11-23
"363" 5167 1 1 1982 2 "DM" "M" 35 45 "Dipodomys" "merriami" "Rodent" "Control" 1982-01-01
"364" 5288 1 25 1982 2 "DM" "M" 35 44 "Dipodomys" "merriami" "Rodent" "Control" 1982-01-25
"365" 5483 2 24 1982 2 "DM" "M" 34 44 "Dipodomys" "merriami" "Rodent" "Control" 1982-02-24
"366" 6006 6 28 1982 2 "DM" "F" 35 32 "Dipodomys" "merriami" "Rodent" "Control" 1982-06-28
"367" 6184 7 25 1982 2 "DM" "M" NA 38 "Dipodomys" "merriami" "Rodent" "Control" 1982-07-25
"368" 6470 8 16 1982 2 "DM" "M" 35 39 "Dipodomys" "merriami" "Rodent" "Control" 1982-08-16
"369" 6474 8 16 1982 2 "DM" "M" 36 40 "Dipodomys" "merriami" "Rodent" "Control" 1982-08-16
"370" 6491 8 16 1982 2 "DM" "" NA NA "Dipodomys" "merriami" "Rodent" "Control" 1982-08-16
"371" 6520 9 18 1982 2 "DM" "M" 37 40 "Dipodomys" "merriami" "Rodent" "Control" 1982-09-18
"372" 6523 9 18 1982 2 "DM" "F" 36 38 "Dipodomys" "merriami" "Rodent" "Control" 1982-09-18
"373" 6528 9 18 1982 2 "DM" "M" 34 45 "Dipodomys" "merriami" "Rodent" "Control" 1982-09-18
"374" 6549 9 18 1982 2 "DM" "F" 34 33 "Dipodomys" "merriami" "Rodent" "Control" 1982-09-18
"375" 6553 9 18 1982 2 "DM" "M" 36 40 "Dipodomys" "merriami" "Rodent" "Control" 1982-09-18
"376" 6824 10 24 1982 2 "DM" "M" 37 43 "Dipodomys" "merriami" "Rodent" "Control" 1982-10-24
"377" 6832 10 24 1982 2 "DM" "M" 37 40 "Dipodomys" "merriami" "Rodent" "Control" 1982-10-24
"378" 6837 10 24 1982 2 "DM" "F" 35 36 "Dipodomys" "merriami" "Rodent" "Control" 1982-10-24
"379" 6842 10 24 1982 2 "DM" "M" 34 42 "Dipodomys" "merriami" "Rodent" "Control" 1982-10-24
"380" 6889 10 24 1982 2 "DM" "F" 36 37 "Dipodomys" "merriami" "Rodent" "Control" 1982-10-24
"381" 6939 10 24 1982 2 "DM" "M" 37 44 "Dipodomys" "merriami" "Rodent" "Control" 1982-10-24
"382" 6944 10 24 1982 2 "DM" "M" 38 43 "Dipodomys" "merriami" "Rodent" "Control" 1982-10-24
"383" 6945 10 24 1982 2 "DM" "F" 36 39 "Dipodomys" "merriami" "Rodent" "Control" 1982-10-24
"384" 7061 11 22 1982 2 "DM" "M" 36 39 "Dipodomys" "merriami" "Rodent" "Control" 1982-11-22
"385" 7080 11 22 1982 2 "DM" "F" 33 37 "Dipodomys" "merriami" "Rodent" "Control" 1982-11-22
"386" 7246 1 13 1983 2 "DM" "M" 36 40 "Dipodomys" "merriami" "Rodent" "Control" 1983-01-13
"387" 7294 1 13 1983 2 "DM" "F" 35 36 "Dipodomys" "merriami" "Rodent" "Control" 1983-01-13
"388" 7402 2 27 1983 2 "DM" "M" 35 44 "Dipodomys" "merriami" "Rodent" "Control" 1983-02-27
"389" 7420 2 27 1983 2 "DM" "F" 36 42 "Dipodomys" "merriami" "Rodent" "Control" 1983-02-27
"390" 7553 3 15 1983 2 "DM" "M" 37 43 "Dipodomys" "merriami" "Rodent" "Control" 1983-03-15
"391" 7558 3 15 1983 2 "DM" "F" 35 36 "Dipodomys" "merriami" "Rodent" "Control" 1983-03-15
"392" 7715 4 17 1983 2 "DM" "M" 36 45 "Dipodomys" "merriami" "Rodent" "Control" 1983-04-17
"393" 7723 4 17 1983 2 "DM" "F" 37 39 "Dipodomys" "merriami" "Rodent" "Control" 1983-04-17
"394" 7735 4 17 1983 2 "DM" "M" 37 41 "Dipodomys" "merriami" "Rodent" "Control" 1983-04-17
"395" 7884 5 15 1983 2 "DM" "F" 36 40 "Dipodomys" "merriami" "Rodent" "Control" 1983-05-15
"396" 7895 5 15 1983 2 "DM" "M" 36 48 "Dipodomys" "merriami" "Rodent" "Control" 1983-05-15
"397" 7916 5 15 1983 2 "DM" "M" 36 46 "Dipodomys" "merriami" "Rodent" "Control" 1983-05-15
"398" 8125 7 17 1983 2 "DM" "M" 35 38 "Dipodomys" "merriami" "Rodent" "Control" 1983-07-17
"399" 8235 8 16 1983 2 "DM" "M" 36 38 "Dipodomys" "merriami" "Rodent" "Control" 1983-08-16
"400" 8339 9 11 1983 2 "DM" "M" 34 38 "Dipodomys" "merriami" "Rodent" "Control" 1983-09-11
"401" 8359 9 11 1983 2 "DM" "F" 35 42 "Dipodomys" "merriami" "Rodent" "Control" 1983-09-11
"402" 8413 9 11 1983 2 "DM" "M" 36 43 "Dipodomys" "merriami" "Rodent" "Control" 1983-09-11
"403" 8494 10 16 1983 2 "DM" "M" 34 37 "Dipodomys" "merriami" "Rodent" "Control" 1983-10-16
"404" 8631 11 13 1983 2 "DM" "M" 35 37 "Dipodomys" "merriami" "Rodent" "Control" 1983-11-13
"405" 8656 11 13 1983 2 "DM" "F" 35 37 "Dipodomys" "merriami" "Rodent" "Control" 1983-11-13
"406" 8800 12 9 1983 2 "DM" "F" 36 37 "Dipodomys" "merriami" "Rodent" "Control" 1983-12-09
"407" 8903 2 5 1984 2 "DM" "F" 37 36 "Dipodomys" "merriami" "Rodent" "Control" 1984-02-05
"408" 8954 3 13 1984 2 "DM" "M" 36 43 "Dipodomys" "merriami" "Rodent" "Control" 1984-03-13
"409" 8961 3 13 1984 2 "DM" "F" 35 38 "Dipodomys" "merriami" "Rodent" "Control" 1984-03-13
"410" 9034 4 10 1984 2 "DM" "M" 35 41 "Dipodomys" "merriami" "Rodent" "Control" 1984-04-10
"411" 9133 5 13 1984 2 "DM" "F" 36 44 "Dipodomys" "merriami" "Rodent" "Control" 1984-05-13
"412" 9156 5 13 1984 2 "DM" "M" 35 45 "Dipodomys" "merriami" "Rodent" "Control" 1984-05-13
"413" 9180 5 13 1984 2 "DM" "M" 37 46 "Dipodomys" "merriami" "Rodent" "Control" 1984-05-13
"414" 9182 5 13 1984 2 "DM" "F" 36 45 "Dipodomys" "merriami" "Rodent" "Control" 1984-05-13
"415" 9269 5 28 1984 2 "DM" "M" 37 44 "Dipodomys" "merriami" "Rodent" "Control" 1984-05-28
"416" 9452 8 1 1984 2 "DM" "F" 34 39 "Dipodomys" "merriami" "Rodent" "Control" 1984-08-01
"417" 9572 9 30 1984 2 "DM" "F" 35 34 "Dipodomys" "merriami" "Rodent" "Control" 1984-09-30
"418" 9672 10 21 1984 2 "DM" "F" 37 40 "Dipodomys" "merriami" "Rodent" "Control" 1984-10-21
"419" 9762 12 31 1984 2 "DM" "F" 36 36 "Dipodomys" "merriami" "Rodent" "Control" 1984-12-31
"420" 9767 12 31 1984 2 "DM" "F" 37 34 "Dipodomys" "merriami" "Rodent" "Control" 1984-12-31
"421" 9873 1 20 1985 2 "DM" "F" 35 30 "Dipodomys" "merriami" "Rodent" "Control" 1985-01-20
"422" 9880 1 20 1985 2 "DM" "M" 37 44 "Dipodomys" "merriami" "Rodent" "Control" 1985-01-20
"423" 9894 1 20 1985 2 "DM" "F" 35 33 "Dipodomys" "merriami" "Rodent" "Control" 1985-01-20
"424" 9901 1 20 1985 2 "DM" "M" 37 35 "Dipodomys" "merriami" "Rodent" "Control" 1985-01-20
"425" 9920 1 20 1985 2 "DM" "F" 36 36 "Dipodomys" "merriami" "Rodent" "Control" 1985-01-20
"426" 9980 2 17 1985 2 "DM" "F" 35 37 "Dipodomys" "merriami" "Rodent" "Control" 1985-02-17
"427" 9984 2 17 1985 2 "DM" "M" 36 39 "Dipodomys" "merriami" "Rodent" "Control" 1985-02-17
"428" 10001 2 17 1985 2 "DM" "F" 35 39 "Dipodomys" "merriami" "Rodent" "Control" 1985-02-17
"429" 10004 2 17 1985 2 "DM" "F" 34 37 "Dipodomys" "merriami" "Rodent" "Control" 1985-02-17
"430" 10006 2 17 1985 2 "DM" "F" 35 42 "Dipodomys" "merriami" "Rodent" "Control" 1985-02-17
"431" 10021 2 17 1985 2 "DM" "M" 35 44 "Dipodomys" "merriami" "Rodent" "Control" 1985-02-17
"432" 10031 2 17 1985 2 "DM" "F" 36 37 "Dipodomys" "merriami" "Rodent" "Control" 1985-02-17
"433" 10092 3 17 1985 2 "DM" "F" 35 38 "Dipodomys" "merriami" "Rodent" "Control" 1985-03-17
"434" 10109 3 17 1985 2 "DM" "F" 36 43 "Dipodomys" "merriami" "Rodent" "Control" 1985-03-17
"435" 10114 3 17 1985 2 "DM" "F" 35 39 "Dipodomys" "merriami" "Rodent" "Control" 1985-03-17
"436" 10254 4 21 1985 2 "DM" "M" 35 27 "Dipodomys" "merriami" "Rodent" "Control" 1985-04-21
"437" 10277 4 21 1985 2 "DM" "F" 37 44 "Dipodomys" "merriami" "Rodent" "Control" 1985-04-21
"438" 10290 4 21 1985 2 "DM" "F" 36 44 "Dipodomys" "merriami" "Rodent" "Control" 1985-04-21
"439" 10318 4 21 1985 2 "DM" "F" 37 43 "Dipodomys" "merriami" "Rodent" "Control" 1985-04-21
"440" 10354 4 21 1985 2 "DM" "F" 35 39 "Dipodomys" "merriami" "Rodent" "Control" 1985-04-21
"441" 10363 4 21 1985 2 "DM" "F" 37 43 "Dipodomys" "merriami" "Rodent" "Control" 1985-04-21
"442" 10366 4 21 1985 2 "DM" "M" 37 46 "Dipodomys" "merriami" "Rodent" "Control" 1985-04-21
"443" 10411 5 24 1985 2 "DM" "M" 35 33 "Dipodomys" "merriami" "Rodent" "Control" 1985-05-24
"444" 10415 5 24 1985 2 "DM" "F" 36 40 "Dipodomys" "merriami" "Rodent" "Control" 1985-05-24
"445" 10421 5 24 1985 2 "DM" "F" 35 39 "Dipodomys" "merriami" "Rodent" "Control" 1985-05-24
"446" 10430 5 24 1985 2 "DM" "F" 33 17 "Dipodomys" "merriami" "Rodent" "Control" 1985-05-24
"447" 10447 5 24 1985 2 "DM" "F" 35 38 "Dipodomys" "merriami" "Rodent" "Control" 1985-05-24
"448" 10500 6 16 1985 2 "DM" "F" 36 42 "Dipodomys" "merriami" "Rodent" "Control" 1985-06-16
"449" 10517 6 16 1985 2 "DM" "F" 32 15 "Dipodomys" "merriami" "Rodent" "Control" 1985-06-16
"450" 10518 6 16 1985 2 "DM" "F" 36 40 "Dipodomys" "merriami" "Rodent" "Control" 1985-06-16
"451" 10532 6 16 1985 2 "DM" "F" 33 30 "Dipodomys" "merriami" "Rodent" "Control" 1985-06-16
"452" 10595 7 24 1985 2 "DM" "F" 37 41 "Dipodomys" "merriami" "Rodent" "Control" 1985-07-24
"453" 10600 7 24 1985 2 "DM" "F" 32 17 "Dipodomys" "merriami" "Rodent" "Control" 1985-07-24
"454" 10603 7 24 1985 2 "DM" "F" 36 37 "Dipodomys" "merriami" "Rodent" "Control" 1985-07-24
"455" 10610 7 24 1985 2 "DM" "F" 33 32 "Dipodomys" "merriami" "Rodent" "Control" 1985-07-24
"456" 10621 7 24 1985 2 "DM" "F" 37 36 "Dipodomys" "merriami" "Rodent" "Control" 1985-07-24
"457" 10623 7 24 1985 2 "DM" "F" 35 33 "Dipodomys" "merriami" "Rodent" "Control" 1985-07-24
"458" 10686 8 20 1985 2 "DM" "F" 35 48 "Dipodomys" "merriami" "Rodent" "Control" 1985-08-20
"459" 10693 8 20 1985 2 "DM" "F" 34 24 "Dipodomys" "merriami" "Rodent" "Control" 1985-08-20
"460" 10716 8 20 1985 2 "DM" "F" 35 38 "Dipodomys" "merriami" "Rodent" "Control" 1985-08-20
"461" 10784 9 22 1985 2 "DM" "F" 37 46 "Dipodomys" "merriami" "Rodent" "Control" 1985-09-22
"462" 10802 9 22 1985 2 "DM" "F" 37 59 "Dipodomys" "merriami" "Rodent" "Control" 1985-09-22
"463" 10804 9 22 1985 2 "DM" "F" 33 41 "Dipodomys" "merriami" "Rodent" "Control" 1985-09-22
"464" 10899 10 13 1985 2 "DM" "M" 37 42 "Dipodomys" "merriami" "Rodent" "Control" 1985-10-13
"465" 10909 10 13 1985 2 "DM" "F" 37 48 "Dipodomys" "merriami" "Rodent" "Control" 1985-10-13
"466" 10920 10 13 1985 2 "DM" "F" 37 40 "Dipodomys" "merriami" "Rodent" "Control" 1985-10-13
"467" 11013 11 17 1985 2 "DM" "M" 38 43 "Dipodomys" "merriami" "Rodent" "Control" 1985-11-17
"468" 11015 11 17 1985 2 "DM" "M" 34 46 "Dipodomys" "merriami" "Rodent" "Control" 1985-11-17
"469" 11063 11 17 1985 2 "DM" "F" 37 46 "Dipodomys" "merriami" "Rodent" "Control" 1985-11-17
"470" 11074 11 17 1985 2 "DM" "M" 37 46 "Dipodomys" "merriami" "Rodent" "Control" 1985-11-17
"471" 11092 11 17 1985 2 "DM" "F" 36 39 "Dipodomys" "merriami" "Rodent" "Control" 1985-11-17
"472" 11148 12 8 1985 2 "DM" "M" 37 44 "Dipodomys" "merriami" "Rodent" "Control" 1985-12-08
"473" 11150 12 8 1985 2 "DM" "M" 37 47 "Dipodomys" "merriami" "Rodent" "Control" 1985-12-08
"474" 11161 12 8 1985 2 "DM" "F" 37 39 "Dipodomys" "merriami" "Rodent" "Control" 1985-12-08
"475" 11186 12 8 1985 2 "DM" "M" 38 42 "Dipodomys" "merriami" "Rodent" "Control" 1985-12-08
